timestamp,x,y,z,temp
1750560926152,0.72,-0.16,-0.62,37.26
1750560926202,0.71,-0.15,-0.62,37.25
1750560926262,0.7,-0.16,-0.61,37.26
1750560926322,0.71,-0.15,-0.62,37.25
1750560926382,0.71,-0.15,-0.61,37.25
1750560926442,0.71,-0.17,-0.63,37.26
1750560926502,0.71,-0.15,-0.63,37.26
1750560926562,0.71,-0.16,-0.63,37.26
1750560926692,0.71,-0.17,-0.62,37.25
1750560926752,0.71,-0.14,-0.62,37.25
1750560926812,0.71,-0.16,-0.61,37.26
1750560926872,0.71,-0.16,-0.62,37.25
1750560926932,0.72,-0.16,-0.6,37.26
1750560926992,0.7,-0.16,-0.62,37.25
1750560927052,0.71,-0.15,-0.62,37.26
1750560927112,0.7,-0.16,-0.61,37.25
1750560927172,0.71,-0.16,-0.62,37.26
1750560927232,0.71,-0.16,-0.62,37.26
1750560927292,0.72,-0.16,-0.62,37.26
1750560927352,0.71,-0.15,-0.62,37.25
1750560927412,0.71,-0.15,-0.62,37.28
1750560927582,0.7,-0.16,-0.61,37.26
1750560927642,0.71,-0.16,-0.61,37.26
1750560927702,0.71,-0.15,-0.62,37.25
1750560927762,0.71,-0.16,-0.61,37.26
1750560927822,0.71,-0.15,-0.61,37.25
1750560927882,0.7,-0.17,-0.62,37.25
1750560927942,0.71,-0.16,-0.62,37.25
1750560928002,0.71,-0.15,-0.62,37.26
1750560928062,0.71,-0.15,-0.62,37.26
1750560928122,0.72,-0.15,-0.62,37.25
1750560928182,0.71,-0.17,-0.61,37.26
1750560928322,0.71,-0.16,-0.61,37.25
1750560928382,0.69,-0.14,-0.6,37.26
1750560928442,0.71,-0.15,-0.62,37.26
1750560928502,0.72,-0.15,-0.63,37.26
1750560928562,0.7,-0.16,-0.61,37.26
1750560928622,0.71,-0.15,-0.61,37.28
1750560928682,0.71,-0.17,-0.62,37.26
1750560928742,0.71,-0.15,-0.62,37.26
1750560928802,0.71,-0.14,-0.61,37.28
1750560928862,0.71,-0.15,-0.62,37.26
1750560928922,0.71,-0.16,-0.62,37.28
1750560928982,0.72,-0.16,-0.62,37.28
1750560929042,0.71,-0.15,-0.6,37.26
1750560929172,0.7,-0.15,-0.61,37.26
1750560929232,0.71,-0.16,-0.61,37.26
1750560929292,0.7,-0.15,-0.61,37.26
1750560929352,0.71,-0.16,-0.6,37.26
1750560929412,0.71,-0.15,-0.61,37.26
1750560929472,0.71,-0.15,-0.62,37.24
1750560929532,0.7,-0.14,-0.61,37.28
1750560929592,0.71,-0.17,-0.61,37.25
1750560929652,0.72,-0.15,-0.61,37.26
1750560929712,0.7,-0.15,-0.63,37.25
1750560929772,0.71,-0.15,-0.62,37.28
1750560929832,0.72,-0.15,-0.62,37.26
1750560929892,0.71,-0.15,-0.62,37.28
1750560930032,0.71,-0.16,-0.61,37.25
1750560930092,0.71,-0.15,-0.62,37.25
1750560930152,0.7,-0.15,-0.62,37.25
1750560930212,0.72,-0.15,-0.62,37.26
1750560930272,0.7,-0.15,-0.63,37.26
1750560930332,0.7,-0.15,-0.61,37.25
1750560930392,0.71,-0.16,-0.62,37.29
1750560930452,0.71,-0.15,-0.62,37.26
1750560930512,0.72,-0.15,-0.62,37.26
1750560930572,0.72,-0.14,-0.63,37.26
1750560930632,0.71,-0.17,-0.61,37.26
1750560930693,0.71,-0.16,-0.62,37.26
1750560930752,0.71,-0.13,-0.62,37.28
1750560930882,0.71,-0.16,-0.62,37.28
1750560930942,0.71,-0.16,-0.62,37.25
1750560931002,0.71,-0.16,-0.63,37.26
1750560931062,0.71,-0.16,-0.61,37.26
1750560931122,0.7,-0.17,-0.61,37.25
1750560931182,0.71,-0.16,-0.6,37.26
1750560931242,0.71,-0.16,-0.62,37.26
1750560931302,0.71,-0.16,-0.62,37.25
1750560931362,0.71,-0.17,-0.61,37.28
1750560931422,0.72,-0.17,-0.62,37.29
1750560931482,0.71,-0.16,-0.61,37.26
1750560931542,0.7,-0.16,-0.6,37.26
1750560931602,0.71,-0.17,-0.62,37.26
1750560931742,0.71,-0.15,-0.62,37.28
1750560931802,0.71,-0.16,-0.62,37.25
1750560931862,0.71,-0.16,-0.62,37.26
1750560931922,0.71,-0.15,-0.61,37.25
1750560931982,0.7,-0.16,-0.62,37.26
1750560932042,0.7,-0.16,-0.62,37.26
1750560932102,0.71,-0.16,-0.62,37.28
1750560932162,0.71,-0.15,-0.61,37.26
1750560932222,0.72,-0.18,-0.61,37.25
1750560932282,0.72,-0.15,-0.61,37.26
1750560932342,0.71,-0.15,-0.62,37.26
1750560932402,0.71,-0.16,-0.61,37.26
1750560932462,0.71,-0.16,-0.62,37.28
1750560932602,0.7,-0.16,-0.63,37.25
1750560932662,0.7,-0.16,-0.61,37.26
1750560932722,0.7,-0.15,-0.61,37.28
1750560932782,0.71,-0.16,-0.63,37.28
1750560932842,0.71,-0.17,-0.61,37.28
1750560932902,0.71,-0.15,-0.61,37.26
1750560932962,0.71,-0.17,-0.62,37.26
1750560933022,0.7,-0.17,-0.63,37.28
1750560933082,0.71,-0.15,-0.61,37.26
1750560933142,0.7,-0.15,-0.62,37.28
1750560933202,0.71,-0.15,-0.62,37.26
1750560933262,0.7,-0.17,-0.61,37.26
1750560933322,0.71,-0.16,-0.62,37.29
1750560933382,0.71,-0.14,-0.62,37.28
1750560933522,0.71,-0.16,-0.63,37.25
1750560933582,0.69,-0.15,-0.61,37.26
1750560933642,0.71,-0.17,-0.63,37.28
1750560933702,0.71,-0.15,-0.63,37.26
1750560933762,0.71,-0.15,-0.62,37.26
1750560933822,0.7,-0.13,-0.63,37.26
1750560933882,0.72,-0.16,-0.62,37.26
1750560933942,0.7,-0.15,-0.62,37.26
1750560934002,0.71,-0.14,-0.62,37.29
1750560934062,0.7,-0.15,-0.62,37.26
1750560934122,0.71,-0.16,-0.61,37.28
1750560934182,0.71,-0.16,-0.63,37.28
1750560934242,0.7,-0.14,-0.62,37.28
1750560934372,0.7,-0.16,-0.62,37.28
1750560934432,0.71,-0.16,-0.61,37.26
1750560934492,0.7,-0.15,-0.61,37.26
1750560934552,0.71,-0.15,-0.61,37.28
1750560934612,0.71,-0.17,-0.61,37.28
1750560934672,0.71,-0.13,-0.62,37.29
1750560934732,0.71,-0.16,-0.62,37.29
1750560934792,0.71,-0.16,-0.62,37.26
1750560934852,0.71,-0.16,-0.62,37.25
1750560934912,0.7,-0.17,-0.62,37.26
1750560934972,0.7,-0.17,-0.6,37.25
1750560935032,0.71,-0.15,-0.61,37.28
1750560935092,0.71,-0.14,-0.62,37.28
1750560935222,0.72,-0.16,-0.61,37.26
1750560935282,0.71,-0.16,-0.6,37.28
1750560935342,0.71,-0.16,-0.61,37.26
1750560935402,0.7,-0.15,-0.61,37.28
1750560935462,0.71,-0.16,-0.61,37.28
1750560935522,0.71,-0.15,-0.62,37.28
1750560935582,0.71,-0.16,-0.61,37.26
1750560935642,0.72,-0.15,-0.63,37.26
1750560935702,0.71,-0.16,-0.62,37.26
1750560935762,0.71,-0.16,-0.61,37.28
1750560935822,0.71,-0.16,-0.61,37.25
1750560935882,0.71,-0.14,-0.62,37.26
1750560935942,0.72,-0.16,-0.62,37.28
1750560936082,0.71,-0.15,-0.62,37.25
1750560936142,0.7,-0.15,-0.62,37.28
1750560936202,0.71,-0.16,-0.61,37.26
1750560936262,0.71,-0.14,-0.61,37.28
1750560936322,0.7,-0.16,-0.63,37.26
1750560936382,0.7,-0.15,-0.61,37.28
1750560936442,0.71,-0.16,-0.61,37.28
1750560936502,0.7,-0.17,-0.61,37.28
1750560936562,0.71,-0.16,-0.62,37.28
1750560936622,0.7,-0.15,-0.61,37.28
1750560936682,0.71,-0.16,-0.62,37.26
1750560936742,0.71,-0.16,-0.61,37.26
1750560936802,0.7,-0.15,-0.62,37.28
1750560936932,0.71,-0.16,-0.61,37.26
1750560936992,0.7,-0.16,-0.61,37.29
1750560937052,0.71,-0.16,-0.62,37.28
1750560937112,0.71,-0.16,-0.63,37.29
1750560937172,0.69,-0.16,-0.61,37.28
1750560937232,0.71,-0.17,-0.62,37.26
1750560937292,0.71,-0.15,-0.62,37.28
1750560937352,0.71,-0.17,-0.62,37.28
1750560937412,0.7,-0.15,-0.62,37.26
1750560937472,0.71,-0.15,-0.61,37.26
1750560937532,0.71,-0.14,-0.62,37.29
1750560937592,0.72,-0.17,-0.62,37.31
1750560937652,0.7,-0.15,-0.61,37.28
1750560937782,0.71,-0.15,-0.62,37.25
1750560937842,0.71,-0.15,-0.62,37.28
1750560937902,0.71,-0.15,-0.62,37.29
1750560937962,0.7,-0.14,-0.63,37.28
1750560938022,0.71,-0.15,-0.62,37.26
1750560938082,0.72,-0.14,-0.61,37.26
1750560938142,0.71,-0.15,-0.62,37.26
1750560938202,0.71,-0.16,-0.61,37.26
1750560938262,0.71,-0.16,-0.61,37.28
1750560938322,0.71,-0.17,-0.62,37.28
1750560938382,0.7,-0.16,-0.61,37.28
1750560938442,0.71,-0.16,-0.61,37.26
1750560938502,0.71,-0.17,-0.62,37.28
1750560938642,0.7,-0.16,-0.6,37.28
1750560938702,0.71,-0.17,-0.63,37.26
1750560938762,0.7,-0.16,-0.61,37.28
1750560938822,0.72,-0.14,-0.62,37.28
1750560938882,0.7,-0.15,-0.63,37.29
1750560938942,0.71,-0.17,-0.63,37.26
1750560939002,0.72,-0.14,-0.63,37.28
1750560939062,0.71,-0.14,-0.62,37.29
1750560939122,0.72,-0.15,-0.62,37.29
1750560939182,0.7,-0.16,-0.62,37.28
1750560939242,0.71,-0.15,-0.62,37.26
1750560939302,0.7,-0.14,-0.62,37.28
1750560939362,0.7,-0.15,-0.61,37.26
1750560939502,0.7,-0.15,-0.62,37.28
1750560939562,0.71,-0.15,-0.61,37.28
1750560939622,0.72,-0.15,-0.62,37.28
1750560939682,0.71,-0.14,-0.62,37.28
1750560939742,0.71,-0.16,-0.62,37.28
1750560939802,0.71,-0.16,-0.63,37.29
1750560939862,0.71,-0.16,-0.63,37.26
1750560939922,0.7,-0.16,-0.62,37.29
1750560939982,0.71,-0.16,-0.62,37.26
1750560940042,0.71,-0.17,-0.62,37.28
1750560940102,0.7,-0.16,-0.62,37.29
1750560940162,0.72,-0.17,-0.62,37.29
1750560940222,0.71,-0.16,-0.61,37.26
1750560940362,0.7,-0.16,-0.61,37.26
1750560940422,0.7,-0.17,-0.61,37.26
1750560940482,0.7,-0.16,-0.63,37.26
1750560940542,0.71,-0.17,-0.63,37.28
1750560940602,0.71,-0.15,-0.61,37.31
1750560940662,0.71,-0.16,-0.62,37.29
1750560940723,0.71,-0.16,-0.62,37.28
1750560940782,0.71,-0.16,-0.61,37.26
1750560940842,0.71,-0.16,-0.62,37.29
1750560940902,0.71,-0.16,-0.62,37.29
1750560940962,0.71,-0.15,-0.62,37.28
1750560941022,0.72,-0.16,-0.62,37.26
1750560941082,0.71,-0.15,-0.61,37.28
1750560941212,0.72,-0.16,-0.62,37.26
1750560941272,0.71,-0.14,-0.63,37.29
1750560941332,0.7,-0.16,-0.62,37.26
1750560941392,0.72,-0.16,-0.62,37.29
1750560941452,0.7,-0.15,-0.61,37.28
1750560941512,0.71,-0.14,-0.63,37.28
1750560941572,0.72,-0.15,-0.62,37.26
1750560941632,0.71,-0.15,-0.62,37.29
1750560941692,0.71,-0.14,-0.61,37.29
1750560941752,0.71,-0.17,-0.62,37.29
1750560941812,0.71,-0.15,-0.61,37.29
1750560941872,0.72,-0.16,-0.62,37.28
1750560941932,0.7,-0.16,-0.62,37.28
1750560942072,0.7,-0.18,-0.61,37.26
1750560942132,0.71,-0.16,-0.62,37.25
1750560942192,0.71,-0.15,-0.61,37.29
1750560942252,0.71,-0.18,-0.62,37.29
1750560942312,0.71,-0.16,-0.62,37.28
1750560942372,0.71,-0.16,-0.61,37.28
1750560942432,0.71,-0.16,-0.61,37.28
1750560942492,0.71,-0.15,-0.62,37.28
1750560942552,0.72,-0.18,-0.61,37.31
1750560942612,0.71,-0.17,-0.62,37.28
1750560942672,0.71,-0.14,-0.62,37.29
1750560942732,0.7,-0.17,-0.62,37.29
1750560942792,0.71,-0.15,-0.61,37.31
1750560942932,0.71,-0.16,-0.62,37.29
1750560942992,0.69,-0.15,-0.63,37.29
1750560943052,0.71,-0.14,-0.62,37.29
1750560943112,0.72,-0.15,-0.62,37.31
1750560943172,0.7,-0.16,-0.61,37.28
1750560943232,0.71,-0.16,-0.63,37.28
1750560943292,0.71,-0.16,-0.62,37.26
1750560943352,0.71,-0.16,-0.6,37.28
1750560943412,0.71,-0.15,-0.63,37.26
1750560943472,0.7,-0.16,-0.62,37.29
1750560943532,0.7,-0.16,-0.61,37.29
1750560943592,0.69,-0.15,-0.61,37.28
1750560943652,0.71,-0.16,-0.61,37.29
1750560943782,0.7,-0.15,-0.61,37.29
1750560943842,0.71,-0.15,-0.61,37.29
1750560943903,0.71,-0.15,-0.62,37.29
1750560943962,0.71,-0.16,-0.6,37.29
1750560944022,0.71,-0.16,-0.61,37.26
1750560944082,0.71,-0.16,-0.61,37.26
1750560944142,0.71,-0.15,-0.61,37.26
1750560944202,0.71,-0.15,-0.61,37.29
1750560944262,0.7,-0.15,-0.62,37.28
1750560944322,0.7,-0.16,-0.63,37.26
1750560944382,0.72,-0.15,-0.64,37.28
1750560944442,0.7,-0.15,-0.61,37.28
1750560944502,0.72,-0.16,-0.61,37.28
1750560944562,0.7,-0.16,-0.62,37.29
1750560944702,0.71,-0.16,-0.61,37.29
1750560944762,0.71,-0.16,-0.63,37.26
1750560944822,0.71,-0.17,-0.62,37.29
1750560944882,0.71,-0.15,-0.62,37.28
1750560944942,0.71,-0.15,-0.62,37.29
1750560945002,0.71,-0.18,-0.6,37.26
1750560945062,0.7,-0.17,-0.62,37.28
1750560945122,0.7,-0.13,-0.63,37.29
1750560945182,0.71,-0.15,-0.62,37.31
1750560945242,0.71,-0.16,-0.62,37.28
1750560945302,0.7,-0.14,-0.63,37.29
1750560945362,0.71,-0.16,-0.61,37.31
1750560945422,0.71,-0.15,-0.62,37.28
1750560945552,0.71,-0.16,-0.62,37.28
1750560945612,0.71,-0.16,-0.61,37.29
1750560945672,0.71,-0.17,-0.62,37.28
1750560945732,0.71,-0.17,-0.61,37.31
1750560945792,0.71,-0.15,-0.6,37.31
1750560945852,0.69,-0.16,-0.61,37.28
1750560945912,0.71,-0.15,-0.62,37.29
1750560945972,0.71,-0.16,-0.61,37.29
1750560946032,0.7,-0.17,-0.63,37.28
1750560946092,0.71,-0.17,-0.62,37.26
1750560946152,0.71,-0.15,-0.61,37.29
1750560946212,0.71,-0.16,-0.61,37.29
1750560946263,0.71,-0.17,-0.61,37.28
