timestamp,x,y,z,temp
5970507,-0.0,7.96,0.0,26.85
5970577,-0.0,7.96,0.0,26.89
5970627,-0.0,7.96,0.0,26.86
5970687,-0.0,7.96,0.0,26.86
5970747,-0.0,7.96,0.0,26.86
5970807,-0.0,7.96,0.0,26.86
5970867,-0.0,7.96,0.0,26.88
5970927,-0.0,7.96,0.0,26.86
5970987,-0.0,7.96,0.0,26.86
5971127,-0.0,7.96,0.0,26.89
5971187,-0.0,7.96,0.0,26.86
5971247,-0.0,7.96,0.0,26.86
5971307,-0.0,7.96,0.0,26.85
5971367,-0.0,7.96,0.0,26.89
5971427,-0.0,7.96,0.0,26.86
5971487,-0.0,7.96,0.0,26.83
5971547,-0.0,7.96,0.0,26.85
5971607,-0.0,7.96,0.0,26.89
5971667,-0.0,7.96,0.0,26.85
5971727,-0.0,7.96,0.0,26.86
5971787,-0.0,7.96,0.0,26.86
5971847,-0.0,7.96,0.0,26.86
5971977,6.84,-0.47,0.0,26.86
5972037,-0.0,7.96,0.0,26.88
5972097,-0.0,7.96,0.0,26.88
5972157,-0.0,7.96,0.0,26.86
5972217,-0.0,7.96,0.0,26.86
5972277,-0.0,7.96,0.0,26.86
5972337,-0.0,7.96,0.0,26.86
5972397,-0.0,7.96,0.0,26.85
5972457,-0.0,7.96,0.0,26.86
5972517,-0.0,7.96,0.0,26.85
5972577,-0.0,7.96,0.0,26.85
5972637,-0.0,7.96,0.0,26.86
5972697,-0.0,7.96,0.0,26.85
5972757,-0.0,7.96,0.0,26.88
5972887,-0.0,7.96,0.0,26.86
5972947,-0.0,7.96,0.0,26.85
5973007,-0.0,7.96,0.0,26.86
5973067,-0.0,7.96,0.0,26.85
5973127,-0.0,7.96,0.0,26.86
5973187,-0.0,7.96,0.0,26.86
5973247,-0.0,7.96,0.0,26.86
5973307,-0.0,7.96,0.0,26.86
5973367,-0.0,7.96,0.0,26.88
5973427,-0.0,7.96,0.0,26.86
5973487,-0.0,7.96,0.0,26.86
5973547,-0.0,7.96,0.0,26.86
5973607,-0.0,7.96,0.0,26.88
5973747,-0.0,7.96,0.0,26.86
5973807,-0.0,7.96,0.0,26.86
5973867,-0.0,7.96,0.0,26.86
5973927,-0.0,7.96,0.0,26.83
5973987,-0.0,7.96,0.0,26.86
5974047,-0.0,7.96,0.0,26.88
5974107,-0.0,7.96,0.0,26.86
5974167,-0.0,7.96,0.0,26.83
5974227,-0.0,7.96,0.0,26.88
5974287,-0.0,7.96,0.0,26.86
5974347,-0.0,7.96,0.0,26.86
5974407,-0.0,7.96,0.0,26.86
5974467,-0.0,7.96,0.0,26.88
5974597,-0.0,7.96,0.0,26.85
5974657,-0.0,7.96,0.0,26.85
5974717,-0.0,7.96,0.0,26.85
5974777,-0.0,7.96,0.0,26.89
5974837,-0.0,7.96,0.0,26.86
5974897,-0.0,7.96,0.0,26.86
5974957,-0.0,7.96,0.0,26.88
5975017,-0.0,7.96,0.0,26.86
5975077,-0.0,7.96,0.0,26.86
5975137,-0.0,7.96,0.0,26.85
5975197,-0.0,7.96,0.0,26.88
5975257,-0.0,7.96,0.0,26.85
5975317,-0.0,7.96,0.0,26.88
5975377,-0.0,7.96,0.0,26.86
5975507,-0.0,7.96,0.0,26.86
5975567,-0.0,7.96,0.0,26.86
5975627,-0.0,7.96,0.0,26.85
5975687,-0.0,7.96,0.0,26.86
5975747,-0.0,7.96,0.0,26.88
5975807,-0.0,7.96,0.0,26.86
5975867,-0.0,7.96,0.0,26.86
5975927,-0.0,7.96,0.0,26.88
5975987,-0.0,7.96,0.0,26.86
5976047,-0.0,7.96,0.0,26.85
5976107,-0.0,7.96,0.0,26.86
5976167,-0.0,7.96,0.0,26.88
5976227,-0.0,7.96,0.0,26.86
5976357,-0.0,7.96,0.0,26.85
5976417,-0.0,7.96,0.0,26.85
5976477,-0.0,7.96,0.0,26.88
5976537,-0.0,7.96,0.0,26.88
5976597,-0.0,7.96,0.0,26.86
5976657,-0.0,7.96,0.0,26.85
5976717,-0.0,7.96,0.0,26.88
5976777,-0.0,7.96,0.0,26.86
5976837,-0.0,7.96,0.0,26.83
5976897,-0.0,7.96,0.0,26.85
5976957,-0.0,7.96,0.0,26.88
5977017,-0.0,7.96,0.0,26.88
5977077,-0.0,7.96,0.0,26.85
5977137,-0.0,7.96,0.0,26.85
5977267,-0.0,7.96,0.0,26.86
5977327,-0.0,7.96,0.0,26.85
5977387,-0.0,7.96,0.0,26.88
5977447,-0.0,7.96,0.0,26.85
5977507,-0.0,7.96,0.0,26.86
5977567,-0.0,7.96,0.0,26.86
5977627,-0.0,7.96,0.0,26.86
5977687,-0.0,7.96,0.0,26.83
5977747,-0.0,7.96,0.0,26.88
5977807,-0.0,7.96,0.0,26.86
5977867,-0.0,7.96,0.0,26.86
5977927,-0.0,7.96,0.0,26.86
5977987,-0.0,7.96,0.0,26.88
5978127,-0.0,7.96,0.0,26.86
5978187,-0.0,7.96,0.0,26.88
5978247,-0.0,7.96,0.0,26.86
5978307,-0.0,7.96,0.0,26.85
5978367,-0.0,7.96,0.0,26.86
5978427,-0.0,7.96,0.0,26.86
5978487,-0.0,7.96,0.0,26.89
