timestamp,x,y,z,temp
101796,-0.0,7.96,0.0,26.98
101867,-0.0,7.96,0.0,26.98
101917,-0.0,7.96,0.0,26.98
101977,-0.0,7.96,0.0,26.98
102037,-0.0,7.96,0.0,26.99
102097,-0.0,7.96,0.0,26.98
102157,-0.0,7.96,0.0,26.99
102217,-0.0,7.96,0.0,26.98
102277,-0.0,7.96,0.0,26.99
102337,-0.0,7.96,0.0,26.98
102397,-0.0,7.96,0.0,26.96
102457,-0.0,7.96,0.0,26.99
102517,-0.0,7.96,0.0,26.99
102577,-0.0,7.96,0.0,26.96
102637,-0.0,7.96,0.0,26.99
102697,-0.0,7.96,0.0,26.98
102757,-0.0,7.96,0.0,26.98
102817,-0.0,7.96,0.0,26.96
102877,-0.0,7.96,0.0,26.98
102937,-0.0,7.96,0.0,26.98
102997,-0.0,7.96,0.0,26.98
103057,-0.0,7.96,0.0,26.98
103117,-0.0,7.96,0.0,26.99
103177,-0.0,7.96,0.0,26.98
103237,-0.0,7.96,0.0,26.98
103297,-0.0,7.96,0.0,26.98
103357,-0.0,7.96,0.0,26.99
103417,-0.0,7.96,0.0,26.99
103477,-0.0,7.96,0.0,26.98
103537,-0.0,7.96,0.0,26.98
103597,-0.0,7.96,0.0,26.99
103657,-0.0,7.96,0.0,26.96
103717,-0.0,7.96,0.0,26.98
103777,-0.0,7.96,0.0,26.96
103837,-0.0,7.96,0.0,26.99
103896,-0.0,7.96,0.0,26.98
103957,-0.0,7.96,0.0,26.98
104017,-0.0,7.96,0.0,26.96
104077,-0.0,7.96,0.0,26.99
104137,-0.0,7.96,0.0,26.98
104197,-0.0,7.96,0.0,26.98
104257,-0.0,7.96,0.0,26.96
104317,-0.0,7.96,0.0,26.98
104377,-0.0,7.96,0.0,26.98
104437,6.72,-0.47,0.0,26.98
104497,-0.0,7.96,0.0,26.96
104557,-0.0,7.96,0.0,26.99
104617,-0.0,7.96,0.0,26.98
104677,-0.0,7.96,0.0,26.98
104737,-0.0,7.96,0.0,26.98
104797,-0.0,7.96,0.0,26.99
104857,-0.0,7.96,0.0,26.98
104917,-0.0,7.96,0.0,26.95
104977,-0.0,7.96,0.0,26.98
105037,-0.0,7.96,0.0,26.99
105097,-0.0,7.96,0.0,26.98
105157,-0.0,7.96,0.0,26.99
105217,-0.0,7.96,0.0,26.99
105277,-0.0,7.96,0.0,26.98
105337,-0.0,7.96,0.0,26.99
105397,-0.0,7.96,0.0,26.96
105457,-0.0,7.96,0.0,26.98
105517,-0.0,7.96,0.0,26.96
105577,-0.0,7.96,0.0,26.98
105637,-0.0,7.96,0.0,26.98
105697,-0.0,7.96,0.0,26.98
105757,-0.0,7.96,0.0,26.96
105817,-0.0,7.96,0.0,27.01
105877,-0.0,7.96,0.0,26.95
105937,-0.0,7.96,0.0,26.99
105997,-0.0,7.96,0.0,26.99
106057,-0.0,7.96,0.0,26.96
106117,-0.0,7.96,0.0,26.98
106177,-0.0,7.96,0.0,26.98
106237,-0.0,7.96,0.0,26.98
106297,-0.0,7.96,0.0,26.98
106357,-0.0,7.96,0.0,26.96
106417,-0.0,7.96,0.0,27.01
106477,-0.0,7.96,0.0,26.95
106537,-0.0,7.96,0.0,26.98
106597,-0.0,7.96,0.0,26.99
106657,-0.0,7.96,0.0,26.96
106717,-0.0,7.96,0.0,26.98
106777,-0.0,7.96,0.0,26.96
106837,-0.0,7.96,0.0,26.95
106897,-0.0,7.96,0.0,26.96
106957,-0.0,7.96,0.0,26.98
107017,-0.0,7.96,0.0,26.99
107077,-0.0,7.96,0.0,26.96
107137,-0.0,7.96,0.0,26.98
107197,-0.0,7.96,0.0,26.98
107257,-0.0,7.96,0.0,26.98
107317,-0.0,7.96,0.0,26.98
107377,-0.0,7.96,0.0,26.98
107437,-0.0,7.96,0.0,26.96
107497,-0.0,7.96,0.0,26.96
107557,-0.0,7.96,0.0,26.98
107617,-0.0,7.96,0.0,26.98
107677,-0.0,7.96,0.0,26.98
107737,-0.0,7.96,0.0,26.99
107797,-0.0,7.96,0.0,26.98
107857,-0.0,7.96,0.0,26.98
107917,-0.0,7.96,0.0,26.98
107977,-0.0,7.96,0.0,26.98
108037,-0.0,7.96,0.0,26.99
108097,-0.0,7.96,0.0,26.96
108157,-0.0,7.96,0.0,26.96
108217,-0.0,7.96,0.0,26.98
108277,-0.0,7.96,0.0,26.98
108337,-0.0,7.96,0.0,26.98
108397,-0.0,7.96,0.0,26.96
108457,-0.0,7.96,0.0,26.96
108517,-0.0,7.96,0.0,26.98
108577,-0.0,7.96,0.0,26.99
108637,-0.0,7.96,0.0,26.96
108697,-0.0,7.96,0.0,26.95
108757,-0.0,7.96,0.0,26.99
108817,-0.0,7.96,0.0,26.98
108877,-0.0,7.96,0.0,26.96
108937,-0.0,7.96,0.0,26.98
108997,-0.0,7.96,0.0,26.95
109057,-0.0,7.96,0.0,26.98
109117,-0.0,7.96,0.0,26.98
109177,-0.0,7.96,0.0,26.98
109237,-0.0,7.96,0.0,26.98
109297,-0.0,7.96,0.0,26.99
109357,-0.0,7.96,0.0,26.96
109417,-0.0,7.96,0.0,26.98
109477,-0.0,7.96,0.0,26.99
109537,-0.0,7.96,0.0,26.98
109597,-0.0,7.96,0.0,26.99
109657,-0.0,7.96,0.0,26.99
109717,-0.0,7.96,0.0,26.98
109777,-0.0,7.96,0.0,26.98
109837,-0.0,7.96,0.0,26.96
109897,-0.0,7.96,0.0,26.96
109957,-0.0,7.96,0.0,26.99
110017,-0.0,7.96,0.0,26.98
110077,-0.0,7.96,0.0,26.99
110137,-0.0,7.96,0.0,26.98
110197,-0.0,7.96,0.0,26.99
110257,-0.0,7.96,0.0,26.96
110317,-0.0,7.96,0.0,26.96
110377,-0.0,7.96,0.0,26.96
110437,-0.0,7.96,0.0,26.96
110497,-0.0,7.96,0.0,26.98
110557,-0.0,7.96,0.0,26.98
110617,-0.0,7.96,0.0,26.95
110677,-0.0,7.96,0.0,26.98
110737,-0.0,7.96,0.0,26.96
110797,-0.0,7.96,0.0,26.99
110857,-0.0,7.96,0.0,26.96
110917,-0.0,7.96,0.0,26.96
110977,-0.0,7.96,0.0,26.95
111037,-0.0,7.96,0.0,26.98
111097,-0.0,7.96,0.0,26.98
111157,-0.0,7.96,0.0,26.99
111217,-0.0,7.96,0.0,26.96
111277,-0.0,7.96,0.0,26.96
111337,-0.0,7.96,0.0,26.96
111397,-0.0,7.96,0.0,26.98
111457,-0.0,7.96,0.0,26.99
111517,-0.0,7.96,0.0,26.96
111577,-0.0,7.96,0.0,26.99
111637,-0.0,7.96,0.0,26.95
111697,-0.0,7.96,0.0,26.95
111757,-0.0,7.96,0.0,26.98
111817,-0.0,7.96,0.0,26.96
111877,-0.0,7.96,0.0,26.96
111937,-0.0,7.96,0.0,26.98
111997,-0.0,7.96,0.0,26.95
112057,-0.0,7.96,0.0,26.96
112117,-0.0,7.96,0.0,26.98
112177,-0.0,7.96,0.0,26.98
112237,-0.0,7.96,0.0,26.96
112297,-0.0,7.96,0.0,26.98
112357,-0.0,7.96,0.0,26.98
112417,-0.0,7.96,0.0,26.98
112477,-0.0,7.96,0.0,26.98
112537,-0.0,7.96,0.0,26.99
112597,-0.0,7.96,0.0,26.96
112657,-0.0,7.96,0.0,26.98
112717,-0.0,7.96,0.0,26.99
112777,-0.0,7.96,0.0,26.98
112837,-0.0,7.96,0.0,27.01
112897,-0.0,7.96,0.0,26.99
