timestamp,x,y,z,temp
4155146,-0.0,7.96,0.0,26.81
4155226,-0.0,7.96,0.0,26.83
4155307,-0.0,7.96,0.0,26.81
4155367,-0.0,7.96,0.0,26.82
4155427,-0.0,7.96,0.0,26.82
4155487,-0.0,7.96,0.0,26.82
4155547,-0.0,7.96,0.0,26.81
4155607,-0.0,7.96,0.0,26.82
4155667,-0.0,7.96,0.0,26.79
4155727,-0.0,7.96,0.0,26.82
4155786,-0.0,7.96,0.0,26.82
4155847,-0.0,7.96,0.0,26.83
4155907,-0.0,7.96,0.0,26.82
4155967,-0.0,7.96,0.0,26.81
4156027,-0.0,7.96,0.0,26.83
4156157,-0.0,7.96,0.0,26.83
4156217,-0.0,7.96,0.0,26.82
4156277,-0.0,7.96,0.0,26.79
4156337,-0.0,7.96,0.0,26.81
4156397,-0.0,7.96,0.0,26.82
4156457,-0.0,7.96,0.0,26.83
4156517,-0.0,7.96,0.0,26.81
4156577,-0.0,7.96,0.0,26.81
4156637,-0.0,7.96,0.0,26.81
4156697,-0.0,7.96,0.0,26.83
4156757,-0.0,7.96,0.0,26.82
4156817,-0.0,7.96,0.0,26.82
4156877,-0.0,7.96,0.0,26.79
4157007,-0.0,7.96,0.0,26.82
4157067,-0.0,7.96,0.0,26.81
4157127,-0.0,7.96,0.0,26.81
4157187,-0.0,7.96,0.0,26.81
4157247,-0.0,7.96,0.0,26.81
4157307,-0.0,7.96,0.0,26.81
4157367,-0.0,7.96,0.0,26.82
4157427,-0.0,7.96,0.0,26.81
4157487,-0.0,7.96,0.0,26.81
4157547,-0.0,7.96,0.0,26.81
4157607,-0.0,7.96,0.0,26.82
4157667,-0.0,7.96,0.0,26.82
4157727,-0.0,7.96,0.0,26.83
4157787,-0.0,7.96,0.0,26.81
4157957,-0.0,7.96,0.0,26.81
4158017,-0.0,7.96,0.0,26.81
4158077,-0.0,7.96,0.0,26.81
4158137,-0.0,7.96,0.0,26.79
4158197,-0.0,7.96,0.0,26.82
4158257,-0.0,7.96,0.0,26.79
4158317,-0.0,7.96,0.0,26.82
4158377,-0.0,7.96,0.0,26.83
4158437,-0.0,7.96,0.0,26.79
4158497,-0.0,7.96,0.0,26.82
4158557,-0.0,7.96,0.0,26.83
4158687,-0.0,7.96,0.0,26.79
4158747,-0.0,7.96,0.0,26.79
4158807,-0.0,7.96,0.0,26.81
4158867,-0.0,7.96,0.0,26.81
4158927,-0.0,7.96,0.0,26.82
4158987,-0.0,7.96,0.0,26.82
4159047,-0.0,7.96,0.0,26.81
4159107,-0.0,7.96,0.0,26.81
4159167,-0.0,7.96,0.0,26.83
4159227,-0.0,7.96,0.0,26.82
4159287,-0.0,7.96,0.0,26.83
4159347,-0.0,7.96,0.0,26.82
4159407,-0.0,7.96,0.0,26.81
4159467,-0.0,7.96,0.0,26.82
4159597,-0.0,7.96,0.0,26.81
4159657,-0.0,7.96,0.0,26.81
4159717,-0.0,7.96,0.0,26.82
4159777,-0.0,7.96,0.0,26.82
4159837,-0.0,7.96,0.0,26.82
4159897,-0.0,7.96,0.0,26.83
4159957,-0.0,7.96,0.0,26.83
4160017,-0.0,7.96,0.0,26.83
4160077,-0.0,7.96,0.0,26.79
4160137,-0.0,7.96,0.0,26.82
4160197,-0.0,7.96,0.0,26.81
4160257,-0.0,7.96,0.0,26.82
4160317,-0.0,7.96,0.0,26.81
4160457,-0.0,7.96,0.0,26.79
4160517,-0.0,7.96,0.0,26.79
4160577,-0.0,7.96,0.0,26.82
4160637,-0.0,7.96,0.0,26.79
4160697,-0.0,7.96,0.0,26.81
