timestamp,x,y,z,temp
1750574226707,0.34,-0.73,0.62,33.93
1750574226767,0.33,-0.73,0.63,33.92
1750574226817,0.33,-0.73,0.63,33.92
1750574226877,0.34,-0.73,0.61,33.93
1750574226937,0.35,-0.73,0.61,33.9
1750574226997,0.34,-0.74,0.62,33.93
1750574227057,0.34,-0.73,0.61,33.93
1750574227117,0.34,-0.74,0.62,33.94
1750574227177,0.34,-0.73,0.62,33.92
1750574227237,0.34,-0.72,0.61,33.92
1750574227297,0.33,-0.73,0.63,33.92
1750574227437,0.34,-0.73,0.62,33.92
1750574227497,0.33,-0.73,0.62,33.93
1750574227557,0.34,-0.73,0.63,33.92
1750574227617,0.35,-0.73,0.61,33.92
1750574227677,0.34,-0.73,0.63,33.93
1750574227737,0.34,-0.72,0.62,33.92
1750574227797,0.34,-0.74,0.62,33.92
1750574227857,0.34,-0.73,0.63,33.9
1750574227917,0.35,-0.73,0.61,33.92
1750574227977,0.34,-0.73,0.62,33.92
1750574228037,0.34,-0.73,0.61,33.9
1750574228097,0.36,-0.72,0.62,33.9
1750574228157,0.34,-0.74,0.62,33.93
1750574228297,0.34,-0.73,0.62,33.92
1750574228357,0.35,-0.73,0.62,33.9
1750574228417,0.34,-0.73,0.61,33.89
1750574228477,0.34,-0.73,0.62,33.93
1750574228537,0.35,-0.73,0.62,33.93
1750574228597,0.36,-0.74,0.62,33.9
1750574228657,0.34,-0.74,0.62,33.92
1750574228717,0.33,-0.74,0.63,33.9
1750574228777,0.35,-0.73,0.62,33.9
1750574228838,0.35,-0.73,0.61,33.89
1750574228897,0.35,-0.72,0.61,33.92
1750574228957,0.35,-0.74,0.63,33.9
1750574229017,0.34,-0.75,0.62,33.92
1750574229157,0.35,-0.73,0.62,33.9
1750574229217,0.33,-0.74,0.63,33.92
1750574229277,0.34,-0.73,0.63,33.92
1750574229337,0.34,-0.74,0.62,33.92
1750574229397,0.34,-0.72,0.63,33.92
1750574229458,0.34,-0.75,0.63,33.93
1750574229517,0.35,-0.72,0.63,33.92
1750574229577,0.35,-0.73,0.63,33.92
1750574229637,0.34,-0.73,0.62,33.92
1750574229697,0.34,-0.73,0.61,33.92
1750574229757,0.36,-0.72,0.63,33.92
1750574229817,0.34,-0.73,0.61,33.89
1750574229877,0.33,-0.73,0.64,33.92
1750574229937,0.34,-0.73,0.62,33.9
1750574230067,0.35,-0.72,0.62,33.93
1750574230127,0.35,-0.72,0.61,33.89
1750574230187,0.34,-0.73,0.64,33.92
1750574230247,0.34,-0.75,0.62,33.93
1750574230307,0.34,-0.73,0.62,33.93
1750574230367,0.34,-0.72,0.63,33.9
1750574230427,0.34,-0.72,0.63,33.93
1750574230487,0.34,-0.73,0.61,33.93
1750574230547,0.34,-0.74,0.61,33.92
1750574230607,0.34,-0.73,0.61,33.9
1750574230667,0.33,-0.74,0.62,33.93
1750574230727,0.34,-0.73,0.61,33.92
1750574230787,0.35,-0.73,0.61,33.92
1750574230927,0.35,-0.73,0.6,33.89
1750574230987,0.35,-0.73,0.62,33.92
1750574231047,0.35,-0.73,0.62,33.92
1750574231107,0.34,-0.74,0.62,33.89
1750574231167,0.34,-0.73,0.61,33.92
1750574231227,0.35,-0.74,0.63,33.92
1750574231287,0.34,-0.73,0.63,33.93
1750574231347,0.34,-0.74,0.62,33.89
1750574231407,0.37,-0.72,0.6,33.9
1750574231467,0.33,-0.73,0.62,33.9
1750574231527,0.36,-0.73,0.61,33.9
1750574231587,0.34,-0.72,0.61,33.92
1750574231647,0.34,-0.74,0.62,33.92
1750574231787,0.34,-0.71,0.63,33.9
1750574231847,0.34,-0.74,0.63,33.92
1750574231907,0.34,-0.73,0.62,33.9
1750574231967,0.35,-0.73,0.62,33.9
1750574232027,0.35,-0.75,0.62,33.92
1750574232087,0.34,-0.74,0.63,33.89
1750574232147,0.35,-0.71,0.62,33.92
1750574232207,0.34,-0.73,0.62,33.92
1750574232267,0.34,-0.74,0.63,33.92
1750574232327,0.35,-0.74,0.62,33.92
1750574232387,0.35,-0.72,0.63,33.93
1750574232447,0.34,-0.73,0.62,33.92
1750574232507,0.35,-0.73,0.62,33.89
1750574232637,0.34,-0.74,0.63,33.89
1750574232697,0.34,-0.72,0.61,33.89
1750574232757,0.34,-0.73,0.62,33.9
1750574232817,0.34,-0.74,0.63,33.93
1750574232877,0.35,-0.73,0.63,33.92
1750574232937,0.34,-0.73,0.62,33.9
1750574232997,0.34,-0.72,0.63,33.92
1750574233057,0.34,-0.74,0.62,33.89
1750574233117,0.34,-0.73,0.62,33.9
1750574233177,0.36,-0.72,0.62,33.92
1750574233237,0.35,-0.73,0.62,33.92
1750574233297,0.34,-0.73,0.61,33.93
1750574233357,0.34,-0.73,0.62,33.87
1750574233497,0.34,-0.74,0.62,33.87
1750574233557,0.35,-0.72,0.63,33.92
1750574233617,0.34,-0.73,0.62,33.92
1750574233677,0.35,-0.73,0.63,33.9
1750574233737,0.34,-0.73,0.62,33.89
1750574233797,0.35,-0.73,0.64,33.89
1750574233857,0.34,-0.74,0.63,33.92
1750574233917,0.35,-0.73,0.61,33.89
1750574233977,0.34,-0.73,0.62,33.9
1750574234037,0.34,-0.73,0.63,33.92
1750574234097,0.34,-0.72,0.63,33.9
1750574234157,0.35,-0.73,0.63,33.93
1750574234217,0.35,-0.74,0.62,33.92
1750574234357,0.33,-0.72,0.62,33.92
1750574234417,0.35,-0.73,0.63,33.92
1750574234477,0.34,-0.73,0.62,33.92
1750574234537,0.34,-0.73,0.63,33.92
1750574234597,0.34,-0.75,0.62,33.9
1750574234657,0.35,-0.73,0.62,33.9
1750574234717,0.35,-0.72,0.62,33.9
1750574234777,0.34,-0.73,0.62,33.92
1750574234837,0.34,-0.73,0.63,33.9
1750574234897,0.34,-0.73,0.62,33.9
1750574234957,0.34,-0.73,0.62,33.93
1750574235017,0.36,-0.74,0.61,33.93
1750574235077,0.35,-0.72,0.63,33.89
1750574235217,0.33,-0.73,0.62,33.89
1750574235277,0.34,-0.73,0.62,33.89
1750574235337,0.35,-0.72,0.62,33.9
1750574235397,0.34,-0.72,0.63,33.9
1750574235457,0.34,-0.74,0.61,33.89
1750574235517,0.33,-0.74,0.63,33.9
1750574235577,0.33,-0.73,0.62,33.89
1750574235637,0.34,-0.73,0.61,33.9
1750574235697,0.34,-0.73,0.62,33.93
1750574235757,0.34,-0.74,0.63,33.93
1750574235817,0.34,-0.74,0.62,33.89
1750574235877,0.34,-0.73,0.62,33.9
1750574235937,0.34,-0.74,0.63,33.9
1750574236077,0.34,-0.71,0.62,33.89
1750574236137,0.36,-0.73,0.61,33.9
1750574236197,0.35,-0.73,0.61,33.92
1750574236257,0.34,-0.73,0.63,33.9
1750574236317,0.35,-0.71,0.62,33.9
1750574236377,0.34,-0.73,0.62,33.89
1750574236437,0.35,-0.73,0.61,33.92
1750574236497,0.34,-0.73,0.62,33.92
1750574236557,0.34,-0.73,0.63,33.9
1750574236617,0.34,-0.75,0.63,33.9
1750574236677,0.34,-0.72,0.62,33.9
1750574236737,0.34,-0.73,0.62,33.9
1750574236797,0.34,-0.72,0.62,33.9
1750574236857,0.34,-0.72,0.61,33.87
1750574236997,0.34,-0.73,0.62,33.89
1750574237057,0.34,-0.75,0.62,33.92
1750574237117,0.33,-0.75,0.62,33.9
1750574237177,0.35,-0.74,0.61,33.89
1750574237237,0.34,-0.73,0.62,33.9
1750574237297,0.33,-0.74,0.62,33.9
1750574237357,0.34,-0.74,0.62,33.9
1750574237417,0.34,-0.74,0.63,33.92
1750574237477,0.33,-0.75,0.62,33.9
1750574237537,0.33,-0.74,0.62,33.92
1750574237597,0.34,-0.74,0.61,33.89
1750574237657,0.34,-0.73,0.63,33.9
1750574237717,0.34,-0.72,0.62,33.92
1750574237857,0.34,-0.73,0.62,33.9
1750574237917,0.33,-0.73,0.63,33.92
1750574237977,0.35,-0.73,0.62,33.92
1750574238037,0.34,-0.74,0.63,33.9
1750574238097,0.34,-0.73,0.61,33.9
1750574238157,0.33,-0.75,0.62,33.89
1750574238217,0.34,-0.74,0.61,33.87
1750574238277,0.35,-0.74,0.63,33.89
1750574238337,0.34,-0.74,0.61,33.92
1750574238397,0.34,-0.73,0.62,33.89
1750574238457,0.35,-0.73,0.64,33.89
1750574238517,0.34,-0.74,0.63,33.92
1750574238577,0.35,-0.73,0.61,33.9
1750574238717,0.35,-0.72,0.62,33.89
