timestamp,x,y,z,temp
1750558740852,0.9,-0.02,-0.31,38.87
1750558740922,0.91,-0.01,-0.32,38.9
1750558740972,0.92,-0.02,-0.31,38.9
1750558741032,0.91,-0.02,-0.33,38.91
1750558741092,0.92,-0.01,-0.32,38.87
1750558741152,0.91,-0.02,-0.33,38.87
1750558741292,0.9,-0.01,-0.31,38.9
1750558741352,0.9,-0.0,-0.33,38.88
1750558741412,0.92,-0.01,-0.33,38.87
1750558741472,0.91,-0.01,-0.34,38.87
1750558741532,0.9,-0.01,-0.31,38.87
1750558741592,0.91,-0.01,-0.33,38.88
1750558741652,0.91,-0.02,-0.32,38.9
1750558741712,0.92,-0.01,-0.33,38.88
1750558741772,0.91,-0.01,-0.33,38.9
1750558741832,0.91,-0.02,-0.31,38.9
1750558741892,0.9,-0.01,-0.32,38.9
1750558741952,0.9,-0.01,-0.31,38.9
1750558742012,0.91,-0.02,-0.33,38.9
1750558742152,0.91,-0.01,-0.31,38.87
1750558742212,0.91,-0.01,-0.32,38.9
1750558742272,0.91,-0.02,-0.31,38.87
1750558742332,0.92,-0.01,-0.32,38.88
1750558742392,0.91,-0.02,-0.32,38.9
1750558742452,0.91,-0.01,-0.32,38.88
1750558742512,0.91,-0.02,-0.33,38.9
1750558742572,0.91,-0.02,-0.32,38.9
1750558742632,0.91,-0.01,-0.32,38.87
1750558742692,0.91,-0.0,-0.32,38.87
1750558742752,0.92,-0.0,-0.32,38.91
1750558742812,0.92,-0.02,-0.31,38.9
1750558742872,0.92,-0.02,-0.32,38.88
1750558743002,0.91,-0.01,-0.32,38.88
1750558743062,0.91,-0.0,-0.32,38.9
1750558743122,0.92,-0.03,-0.32,38.9
1750558743182,0.91,-0.0,-0.32,38.9
1750558743242,0.91,-0.01,-0.31,38.91
1750558743302,0.91,-0.01,-0.32,38.88
1750558743362,0.91,-0.02,-0.31,38.88
1750558743422,0.92,0.0,-0.32,38.88
1750558743482,0.91,-0.02,-0.32,38.9
1750558743542,0.91,-0.02,-0.32,38.9
1750558743602,0.92,-0.01,-0.32,38.88
1750558743662,0.91,0.0,-0.33,38.87
1750558743722,0.91,-0.01,-0.31,38.88
1750558743852,0.91,-0.01,-0.31,38.85
1750558743912,0.91,-0.02,-0.32,38.87
1750558743972,0.91,-0.01,-0.31,38.88
1750558744032,0.9,-0.01,-0.31,38.87
1750558744092,0.91,-0.02,-0.31,38.87
1750558744152,0.91,-0.01,-0.32,38.88
1750558744212,0.92,-0.02,-0.34,38.9
1750558744272,0.9,-0.01,-0.3,38.88
1750558744332,0.9,-0.03,-0.31,38.9
1750558744392,0.91,-0.0,-0.32,38.91
1750558744452,0.9,0.01,-0.32,38.9
1750558744512,0.92,-0.01,-0.32,38.87
1750558744572,0.9,-0.02,-0.33,38.9
1750558744712,0.91,-0.02,-0.32,38.88
1750558744772,0.91,-0.02,-0.33,38.93
1750558744832,0.91,-0.01,-0.31,38.88
1750558744892,0.9,-0.02,-0.32,38.87
1750558744952,0.92,-0.02,-0.31,38.88
1750558745012,0.91,-0.01,-0.32,38.87
1750558745072,0.91,-0.02,-0.31,38.9
1750558745132,0.91,-0.01,-0.32,38.88
1750558745192,0.91,-0.02,-0.32,38.88
1750558745252,0.91,-0.01,-0.32,38.9
1750558745312,0.91,-0.01,-0.32,38.88
1750558745372,0.91,-0.01,-0.32,38.88
1750558745432,0.91,-0.02,-0.32,38.9
1750558745562,0.91,-0.01,-0.33,38.9
1750558745622,0.91,-0.01,-0.33,38.88
1750558745682,0.91,-0.01,-0.32,38.9
1750558745742,0.92,-0.02,-0.32,38.91
1750558745802,0.9,-0.03,-0.32,38.88
1750558745862,0.9,-0.02,-0.31,38.9
1750558745922,0.91,-0.01,-0.32,38.9
1750558745982,0.92,-0.02,-0.32,38.9
1750558746042,0.91,-0.0,-0.31,38.9
1750558746102,0.91,-0.01,-0.33,38.88
1750558746162,0.91,-0.01,-0.32,38.9
1750558746222,0.91,-0.02,-0.32,38.9
1750558746282,0.91,-0.0,-0.32,38.88
1750558746412,0.91,-0.0,-0.32,38.9
1750558746472,0.91,-0.02,-0.32,38.9
1750558746532,0.91,-0.0,-0.32,38.88
1750558746592,0.9,-0.01,-0.31,38.9
1750558746652,0.91,-0.02,-0.33,38.9
1750558746712,0.91,-0.01,-0.32,38.9
1750558746772,0.92,-0.03,-0.32,38.9
1750558746832,0.91,-0.01,-0.31,38.9
1750558746892,0.91,-0.01,-0.31,38.91
1750558746952,0.9,-0.01,-0.31,38.9
1750558747012,0.92,-0.01,-0.31,38.88
1750558747072,0.91,-0.01,-0.33,38.88
1750558747132,0.93,-0.0,-0.33,38.88
1750558747192,0.9,-0.02,-0.33,38.88
1750558747332,0.91,-0.01,-0.32,38.9
1750558747392,0.92,-0.01,-0.32,38.87
1750558747452,0.91,-0.02,-0.31,38.91
1750558747512,0.91,-0.01,-0.32,38.87
1750558747572,0.91,-0.0,-0.31,38.9
1750558747632,0.92,-0.01,-0.33,38.87
1750558747692,0.93,-0.02,-0.33,38.88
1750558747752,0.91,-0.02,-0.31,38.9
1750558747812,0.92,-0.01,-0.33,38.88
1750558747872,0.91,-0.02,-0.32,38.88
1750558747932,0.91,-0.01,-0.32,38.9
1750558747992,0.91,-0.02,-0.31,38.9
1750558748052,0.92,-0.02,-0.31,38.9
1750558748192,0.91,-0.01,-0.32,38.88
1750558748252,0.91,-0.02,-0.3,38.88
1750558748312,0.9,-0.01,-0.32,38.91
1750558748372,0.92,-0.0,-0.32,38.9
1750558748432,0.92,-0.02,-0.33,38.88
1750558748492,0.91,-0.02,-0.32,38.88
1750558748552,0.91,-0.02,-0.32,38.87
1750558748612,0.9,-0.02,-0.32,38.88
1750558748672,0.91,-0.01,-0.31,38.9
1750558748732,0.91,-0.03,-0.32,38.88
1750558748792,0.91,-0.01,-0.31,38.88
1750558748852,0.91,-0.01,-0.32,38.88
1750558748912,0.91,-0.02,-0.31,38.9
1750558749052,0.92,-0.01,-0.32,38.85
1750558749112,0.92,-0.02,-0.32,38.88
1750558749172,0.91,-0.01,-0.31,38.9
1750558749232,0.91,0.0,-0.33,38.9
1750558749292,0.91,-0.02,-0.31,38.9
1750558749352,0.91,-0.02,-0.33,38.9
1750558749412,0.9,-0.0,-0.33,38.91
1750558749472,0.92,-0.02,-0.32,38.9
1750558749532,0.92,-0.02,-0.32,38.9
1750558749592,0.91,-0.01,-0.33,38.87
1750558749652,0.91,-0.02,-0.31,38.88
1750558749712,0.91,-0.0,-0.33,38.87
1750558749772,0.93,-0.01,-0.32,38.88
1750558749912,0.91,-0.01,-0.31,38.9
1750558749972,0.91,-0.02,-0.31,38.88
1750558750032,0.92,-0.01,-0.32,38.88
1750558750092,0.9,-0.02,-0.31,38.9
1750558750152,0.91,-0.01,-0.32,38.87
1750558750212,0.91,-0.01,-0.32,38.87
1750558750272,0.92,-0.0,-0.32,38.9
1750558750332,0.91,-0.01,-0.31,38.85
1750558750392,0.9,-0.01,-0.3,38.91
1750558750452,0.91,-0.0,-0.32,38.88
1750558750512,0.92,-0.02,-0.31,38.91
1750558750572,0.91,-0.02,-0.32,38.9
1750558750632,0.92,-0.0,-0.33,38.9
1750558750772,0.9,-0.02,-0.32,38.88
1750558750832,0.91,-0.02,-0.33,38.87
1750558750892,0.92,-0.01,-0.31,38.9
1750558750952,0.92,-0.01,-0.32,38.88
1750558751012,0.92,-0.01,-0.32,38.9
1750558751072,0.91,-0.01,-0.31,38.9
1750558751132,0.92,-0.01,-0.31,38.9
1750558751192,0.9,-0.02,-0.32,38.88
1750558751252,0.91,-0.01,-0.32,38.9
1750558751312,0.91,-0.02,-0.32,38.88
1750558751372,0.92,-0.01,-0.32,38.9
1750558751432,0.91,-0.01,-0.31,38.9
1750558751492,0.91,-0.02,-0.31,38.88
1750558751622,0.91,-0.01,-0.31,38.9
1750558751682,0.9,-0.02,-0.3,38.88
1750558751742,0.91,-0.02,-0.31,38.9
1750558751802,0.91,-0.01,-0.33,38.88
1750558751862,0.92,-0.01,-0.31,38.9
1750558751922,0.92,-0.02,-0.32,38.88
1750558751982,0.91,-0.02,-0.32,38.9
1750558752042,0.91,-0.01,-0.33,38.91
1750558752102,0.91,-0.02,-0.32,38.9
1750558752162,0.91,-0.01,-0.32,38.88
1750558752222,0.91,-0.02,-0.31,38.88
1750558752282,0.91,-0.02,-0.32,38.9
1750558752342,0.91,-0.0,-0.33,38.88
1750558752482,0.9,-0.02,-0.32,38.87
1750558752542,0.9,-0.01,-0.32,38.87
1750558752602,0.91,-0.0,-0.31,38.87
1750558752662,0.91,-0.01,-0.32,38.9
1750558752722,0.91,-0.01,-0.31,38.88
1750558752782,0.91,-0.02,-0.32,38.88
1750558752842,0.91,-0.02,-0.33,38.88
1750558752902,0.92,-0.01,-0.33,38.87
1750558752962,0.92,-0.01,-0.32,38.88
1750558753022,0.92,0.0,-0.33,38.91
1750558753082,0.91,-0.01,-0.32,38.9
1750558753142,0.9,-0.0,-0.31,38.88
1750558753202,0.91,-0.02,-0.32,38.87
1750558753332,0.91,-0.03,-0.32,38.91
1750558753392,0.92,-0.02,-0.32,38.88
1750558753452,0.91,-0.02,-0.31,38.91
1750558753512,0.91,-0.01,-0.33,38.88
1750558753572,0.92,-0.01,-0.31,38.88
1750558753632,0.92,-0.01,-0.32,38.87
1750558753692,0.92,-0.02,-0.31,38.87
1750558753752,0.91,-0.02,-0.32,38.93
1750558753812,0.91,-0.01,-0.32,38.88
1750558753872,0.92,0.0,-0.32,38.87
1750558753932,0.91,-0.01,-0.33,38.88
1750558753992,0.91,-0.02,-0.32,38.9
1750558754052,0.91,-0.03,-0.32,38.88
1750558754182,0.91,-0.01,-0.32,38.88
1750558754242,0.92,-0.02,-0.31,38.9
1750558754302,0.92,-0.02,-0.31,38.88
1750558754362,0.91,-0.02,-0.32,38.88
1750558754422,0.92,-0.01,-0.33,38.87
1750558754482,0.92,-0.01,-0.31,38.88
1750558754542,0.92,-0.02,-0.33,38.9
1750558754602,0.91,-0.02,-0.32,38.9
1750558754662,0.92,-0.01,-0.32,38.88
1750558754722,0.92,-0.02,-0.31,38.88
1750558754782,0.92,-0.02,-0.32,38.88
1750558754842,0.92,-0.0,-0.31,38.91
1750558754902,0.91,-0.02,-0.32,38.88
1750558755042,0.92,-0.01,-0.32,38.9
1750558755102,0.92,-0.02,-0.32,38.9
1750558755162,0.91,-0.02,-0.3,38.9
1750558755222,0.91,-0.02,-0.32,38.88
1750558755282,0.92,-0.01,-0.33,38.9
1750558755342,0.92,-0.02,-0.32,38.88
1750558755402,0.91,-0.0,-0.31,38.87
1750558755462,0.91,-0.02,-0.31,38.85
1750558755522,0.92,-0.02,-0.32,38.87
1750558755582,0.91,-0.02,-0.31,38.9
1750558755642,0.91,-0.01,-0.32,38.9
1750558755702,0.91,-0.02,-0.32,38.91
1750558755762,0.91,-0.02,-0.32,38.91
1750558755892,0.9,-0.01,-0.32,38.87
1750558755952,0.91,-0.01,-0.33,38.9
1750558756012,0.91,-0.01,-0.31,38.9
1750558756072,0.91,-0.01,-0.31,38.88
1750558756132,0.9,-0.02,-0.32,38.9
1750558756192,0.91,-0.01,-0.31,38.91
1750558756252,0.91,-0.0,-0.31,38.9
1750558756312,0.91,-0.01,-0.32,38.9
