timestamp,x,y,z,temp
1750551891695,0.85,-0.4,0.36,38.84
1750551891784,0.83,-0.41,0.37,38.9
1750551891834,0.85,-0.4,0.37,38.87
1750551891894,0.83,-0.41,0.37,38.87
1750551891954,0.84,-0.41,0.36,38.87
1750551892014,0.85,-0.39,0.37,38.87
1750551892074,0.85,-0.41,0.36,38.87
1750551892146,0.85,-0.41,0.37,38.88
1750551892284,0.84,-0.4,0.38,38.85
1750551892344,0.84,-0.41,0.37,38.87
1750551892404,0.85,-0.4,0.36,38.87
1750551892464,0.84,-0.4,0.37,38.87
1750551892524,0.84,-0.41,0.38,38.85
1750551892584,0.84,-0.4,0.37,38.88
1750551892644,0.84,-0.41,0.38,38.87
1750551892704,0.83,-0.42,0.37,38.87
1750551892764,0.85,-0.39,0.37,38.87
1750551892824,0.85,-0.4,0.35,38.88
1750551892884,0.84,-0.4,0.37,38.85
1750551892944,0.84,-0.4,0.37,38.85
1750551893004,0.85,-0.41,0.37,38.88
1750551893144,0.85,-0.42,0.38,38.88
1750551893204,0.85,-0.4,0.36,38.87
1750551893264,0.85,-0.4,0.36,38.87
1750551893324,0.84,-0.41,0.37,38.85
1750551893384,0.84,-0.4,0.38,38.88
1750551893444,0.85,-0.4,0.37,38.85
1750551893504,0.85,-0.41,0.37,38.87
1750551893564,0.86,-0.41,0.37,38.84
1750551893624,0.84,-0.41,0.36,38.87
1750551893684,0.83,-0.4,0.38,38.87
1750551893744,0.84,-0.4,0.37,38.87
1750551893804,0.85,-0.42,0.38,38.87
1750551893864,0.84,-0.41,0.36,38.88
1750551894004,0.84,-0.4,0.36,38.87
1750551894064,0.84,-0.41,0.37,38.84
1750551894124,0.85,-0.4,0.36,38.88
1750551894184,0.84,-0.41,0.37,38.88
1750551894244,0.85,-0.42,0.37,38.88
1750551894304,0.84,-0.42,0.38,38.87
1750551894364,0.84,-0.41,0.37,38.88
1750551894424,0.85,-0.41,0.38,38.85
1750551894485,0.85,-0.41,0.36,38.87
1750551894544,0.84,-0.42,0.37,38.87
1750551894604,0.84,-0.42,0.36,38.87
1750551894664,0.85,-0.42,0.38,38.87
1750551894724,0.84,-0.41,0.37,38.85
1750551894864,0.84,-0.42,0.37,38.85
1750551894924,0.84,-0.39,0.38,38.88
1750551894984,0.84,-0.4,0.36,38.88
1750551895044,0.84,-0.42,0.37,38.87
1750551895105,0.84,-0.42,0.37,38.87
1750551895164,0.84,-0.42,0.36,38.87
1750551895224,0.83,-0.42,0.38,38.85
1750551895284,0.85,-0.4,0.37,38.87
1750551895344,0.84,-0.42,0.36,38.85
1750551895404,0.85,-0.4,0.35,38.88
1750551895464,0.83,-0.42,0.39,38.87
1750551895524,0.83,-0.42,0.38,38.85
1750551895584,0.84,-0.42,0.38,38.87
1750551895724,0.84,-0.41,0.37,38.85
1750551895784,0.85,-0.4,0.38,38.88
1750551895844,0.84,-0.4,0.37,38.87
1750551895904,0.83,-0.41,0.38,38.87
1750551895964,0.85,-0.41,0.38,38.87
1750551896024,0.85,-0.41,0.38,38.88
1750551896084,0.84,-0.4,0.38,38.87
1750551896144,0.84,-0.42,0.37,38.88
1750551896204,0.84,-0.41,0.38,38.87
1750551896264,0.84,-0.41,0.37,38.88
1750551896324,0.84,-0.41,0.37,38.87
1750551896384,0.85,-0.4,0.38,38.88
1750551896444,0.84,-0.4,0.37,38.87
1750551896584,0.86,-0.41,0.37,38.87
1750551896644,0.83,-0.41,0.37,38.88
1750551896704,0.85,-0.41,0.37,38.88
1750551896764,0.84,-0.4,0.36,38.87
1750551896824,0.84,-0.41,0.38,38.87
1750551896884,0.84,-0.41,0.37,38.88
1750551896944,0.85,-0.41,0.37,38.85
1750551897004,0.84,-0.42,0.38,38.87
1750551897064,0.85,-0.42,0.38,38.87
1750551897124,0.84,-0.4,0.36,38.88
1750551897184,0.83,-0.4,0.38,38.9
1750551897244,0.85,-0.4,0.37,38.87
1750551897304,0.83,-0.41,0.38,38.88
1750551897444,0.84,-0.42,0.36,38.87
1750551897504,0.85,-0.41,0.37,38.87
1750551897564,0.85,-0.41,0.38,38.87
1750551897624,0.85,-0.42,0.38,38.9
1750551897684,0.85,-0.42,0.38,38.88
1750551897744,0.85,-0.4,0.36,38.88
1750551897804,0.84,-0.41,0.37,38.88
1750551897865,0.84,-0.42,0.37,38.87
1750551897924,0.84,-0.39,0.36,38.9
1750551897984,0.85,-0.41,0.37,38.87
1750551898044,0.84,-0.42,0.37,38.87
1750551898104,0.84,-0.41,0.37,38.87
1750551898164,0.84,-0.41,0.36,38.88
1750551898224,0.84,-0.42,0.36,38.9
1750551898354,0.84,-0.42,0.37,38.9
1750551898414,0.83,-0.41,0.38,38.88
1750551898474,0.85,-0.41,0.37,38.87
1750551898534,0.84,-0.42,0.37,38.87
1750551898594,0.85,-0.39,0.38,38.9
1750551898654,0.84,-0.4,0.38,38.87
1750551898714,0.84,-0.4,0.37,38.88
1750551898774,0.84,-0.42,0.38,38.85
1750551898834,0.85,-0.42,0.38,38.87
1750551898894,0.84,-0.42,0.36,38.88
1750551898954,0.84,-0.41,0.38,38.9
1750551899014,0.84,-0.41,0.38,38.9
1750551899074,0.83,-0.41,0.37,38.87
1750551899214,0.84,-0.4,0.38,38.87
1750551899274,0.85,-0.42,0.37,38.88
1750551899334,0.85,-0.4,0.37,38.87
1750551899394,0.84,-0.42,0.38,38.87
1750551899454,0.86,-0.41,0.36,38.88
1750551899514,0.84,-0.4,0.38,38.87
1750551899574,0.83,-0.41,0.37,38.87
1750551899634,0.84,-0.41,0.38,38.88
1750551899694,0.85,-0.42,0.38,38.87
1750551899754,0.84,-0.42,0.38,38.87
1750551899815,0.85,-0.41,0.37,38.87
1750551899874,0.85,-0.41,0.38,38.88
1750551899934,0.85,-0.41,0.36,38.87
1750551900074,0.84,-0.41,0.37,38.88
1750551900134,0.85,-0.39,0.36,38.87
1750551900194,0.84,-0.4,0.37,38.9
1750551900254,0.86,-0.41,0.36,38.87
1750551900314,0.85,-0.41,0.37,38.87
1750551900374,0.84,-0.41,0.37,38.88
1750551900434,0.84,-0.4,0.38,38.88
1750551900494,0.85,-0.41,0.38,38.88
1750551900554,0.85,-0.41,0.39,38.88
1750551900614,0.85,-0.41,0.35,38.87
1750551900674,0.84,-0.41,0.37,38.85
1750551900734,0.84,-0.41,0.38,38.87
1750551900794,0.84,-0.42,0.36,38.87
1750551900934,0.85,-0.4,0.38,38.87
1750551900994,0.84,-0.4,0.36,38.87
1750551901054,0.85,-0.41,0.37,38.87
1750551901114,0.83,-0.41,0.37,38.9
1750551901175,0.85,-0.4,0.36,38.87
1750551901234,0.86,-0.42,0.36,38.88
1750551901294,0.84,-0.42,0.38,38.9
1750551901354,0.85,-0.4,0.36,38.87
1750551901414,0.85,-0.4,0.36,38.88
1750551901474,0.84,-0.41,0.36,38.88
1750551901534,0.84,-0.42,0.37,38.87
1750551901594,0.83,-0.41,0.37,38.88
1750551901654,0.85,-0.41,0.36,38.87
1750551901794,0.84,-0.41,0.37,38.87
1750551901854,0.83,-0.41,0.37,38.88
1750551901914,0.84,-0.41,0.37,38.87
1750551901974,0.85,-0.41,0.36,38.87
1750551902034,0.84,-0.41,0.37,38.87
1750551902094,0.83,-0.41,0.37,38.88
1750551902154,0.84,-0.42,0.38,38.84
1750551902214,0.84,-0.4,0.37,38.87
1750551902274,0.85,-0.41,0.38,38.88
1750551902334,0.85,-0.41,0.36,38.87
1750551902394,0.85,-0.41,0.39,38.88
1750551902454,0.85,-0.41,0.36,38.88
1750551902514,0.85,-0.41,0.37,38.88
1750551902654,0.84,-0.4,0.38,38.87
1750551902714,0.85,-0.41,0.37,38.88
1750551902774,0.84,-0.4,0.38,38.87
1750551902834,0.84,-0.42,0.37,38.88
1750551902894,0.85,-0.39,0.37,38.85
1750551902954,0.85,-0.41,0.38,38.88
1750551903014,0.84,-0.41,0.37,38.87
1750551903074,0.85,-0.42,0.38,38.88
1750551903134,0.84,-0.41,0.38,38.88
1750551903195,0.83,-0.41,0.38,38.87
1750551903254,0.85,-0.41,0.37,38.88
1750551903314,0.85,-0.41,0.38,38.9
1750551903374,0.84,-0.4,0.37,38.88
1750551903514,0.83,-0.4,0.38,38.87
1750551903574,0.86,-0.41,0.37,38.88
1750551903634,0.84,-0.42,0.38,38.87
1750551903694,0.84,-0.42,0.38,38.87
1750551903754,0.84,-0.41,0.37,38.85
1750551903814,0.85,-0.41,0.38,38.88
1750551903874,0.85,-0.4,0.37,38.9
1750551903934,0.85,-0.4,0.38,38.87
1750551903994,0.85,-0.41,0.37,38.87
1750551904054,0.85,-0.4,0.38,38.87
1750551904114,0.84,-0.4,0.39,38.88
1750551904175,0.84,-0.41,0.36,38.85
1750551904234,0.83,-0.4,0.38,38.85
1750551904374,0.85,-0.41,0.37,38.88
1750551904434,0.85,-0.4,0.37,38.87
1750551904494,0.85,-0.4,0.37,38.85
1750551904554,0.84,-0.41,0.36,38.87
1750551904614,0.84,-0.4,0.38,38.88
1750551904674,0.84,-0.41,0.37,38.85
1750551904734,0.84,-0.41,0.37,38.88
1750551904794,0.83,-0.41,0.37,38.85
1750551904854,0.84,-0.4,0.37,38.88
1750551904914,0.84,-0.43,0.37,38.9
1750551904974,0.84,-0.42,0.37,38.88
1750551905034,0.85,-0.4,0.38,38.85
1750551905094,0.84,-0.4,0.36,38.85
1750551905154,0.83,-0.42,0.37,38.87
1750551905294,0.84,-0.41,0.37,38.87
1750551905354,0.85,-0.43,0.36,38.87
1750551905414,0.84,-0.42,0.38,38.87
1750551905474,0.85,-0.42,0.36,38.88
1750551905534,0.85,-0.41,0.37,38.87
1750551905594,0.84,-0.4,0.36,38.88
1750551905654,0.83,-0.4,0.37,38.87
1750551905714,0.84,-0.4,0.35,38.87
1750551905774,0.86,-0.41,0.37,38.85
1750551905834,0.83,-0.41,0.37,38.88
1750551905894,0.85,-0.42,0.37,38.87
1750551905954,0.85,-0.4,0.37,38.85
1750551906014,0.84,-0.4,0.36,38.85
