timestamp,x,y,z,temp
1750553709664,0.98,-0.13,0.12,34.99
1750553709734,0.99,-0.14,0.12,35.01
1750553709825,0.98,-0.14,0.12,34.98
1750553709884,0.98,-0.13,0.12,34.98
1750553709944,0.97,-0.13,0.13,34.98
1750553710004,0.97,-0.14,0.12,34.97
1750553710064,0.98,-0.15,0.12,34.97
1750553710124,0.97,-0.14,0.12,34.98
1750553710184,0.98,-0.14,0.12,34.99
1750553710245,0.97,-0.13,0.12,34.98
1750553710304,0.98,-0.14,0.14,34.97
1750553710364,0.97,-0.14,0.13,34.99
1750553710424,0.97,-0.13,0.13,34.99
1750553710484,0.97,-0.15,0.11,34.99
1750553710544,0.97,-0.15,0.13,35.01
1750553710604,0.97,-0.15,0.13,34.99
1750553710734,0.97,-0.15,0.13,34.97
1750553710794,0.97,-0.14,0.13,34.99
1750553710854,0.96,-0.14,0.14,34.99
1750553710914,0.98,-0.12,0.13,34.95
1750553710974,0.98,-0.13,0.13,34.98
1750553711034,0.98,-0.14,0.12,34.98
1750553711094,0.97,-0.13,0.12,34.98
1750553711154,0.98,-0.14,0.13,34.98
1750553711214,0.98,-0.13,0.13,34.97
1750553711274,0.98,-0.14,0.13,34.97
1750553711334,0.97,-0.14,0.12,34.99
1750553711394,0.98,-0.14,0.13,34.97
1750553711454,0.97,-0.14,0.12,34.99
1750553711584,0.98,-0.13,0.13,34.98
1750553711644,0.98,-0.13,0.14,35.01
1750553711704,0.96,-0.14,0.14,34.99
1750553711764,0.98,-0.14,0.13,34.99
1750553711824,0.98,-0.15,0.12,34.98
1750553711884,0.97,-0.13,0.12,34.97
1750553711944,0.98,-0.13,0.13,34.97
1750553712004,0.98,-0.15,0.12,34.98
1750553712064,0.97,-0.14,0.13,34.98
1750553712124,0.98,-0.13,0.14,34.97
1750553712184,0.99,-0.15,0.13,34.97
1750553712244,0.97,-0.14,0.13,34.99
1750553712304,0.98,-0.15,0.13,34.98
1750553712444,0.97,-0.14,0.12,34.98
1750553712504,0.98,-0.13,0.13,34.98
1750553712564,0.98,-0.13,0.11,35.01
1750553712624,0.96,-0.15,0.12,34.97
1750553712684,0.97,-0.13,0.12,34.98
1750553712744,0.98,-0.15,0.12,34.98
1750553712805,0.97,-0.14,0.13,34.99
1750553712864,0.98,-0.13,0.13,34.98
1750553712924,0.97,-0.14,0.13,34.98
1750553712984,0.97,-0.14,0.13,34.98
1750553713044,0.99,-0.14,0.12,34.97
1750553713104,0.97,-0.14,0.12,34.97
1750553713164,0.97,-0.15,0.11,34.97
1750553713294,0.98,-0.14,0.12,34.97
1750553713354,0.99,-0.13,0.13,34.97
1750553713414,0.98,-0.15,0.12,34.98
1750553713474,0.98,-0.14,0.12,34.99
1750553713534,0.97,-0.13,0.13,34.97
1750553713594,0.97,-0.14,0.13,34.99
1750553713654,0.98,-0.14,0.12,34.98
1750553713714,0.98,-0.14,0.12,35.01
1750553713774,0.97,-0.14,0.14,34.99
1750553713834,0.97,-0.13,0.14,35.01
1750553713894,0.97,-0.14,0.13,34.99
1750553713954,0.96,-0.13,0.13,34.99
1750553714014,0.99,-0.13,0.12,34.97
1750553714144,0.98,-0.13,0.13,34.98
1750553714204,0.98,-0.14,0.13,34.97
1750553714264,0.98,-0.14,0.13,34.95
1750553714324,0.98,-0.12,0.12,34.97
1750553714384,0.98,-0.13,0.13,34.98
1750553714444,0.98,-0.14,0.13,34.97
1750553714504,0.97,-0.13,0.13,34.98
1750553714564,0.97,-0.14,0.12,34.98
1750553714624,0.98,-0.15,0.14,34.97
1750553714684,0.97,-0.12,0.14,34.97
1750553714744,0.97,-0.14,0.13,35.01
1750553714804,0.98,-0.14,0.13,34.99
1750553714864,0.99,-0.15,0.13,34.99
1750553715004,0.96,-0.15,0.12,34.98
1750553715064,0.97,-0.14,0.13,35.01
1750553715124,1.0,-0.13,0.12,34.98
1750553715184,0.98,-0.12,0.12,34.95
1750553715244,0.99,-0.15,0.12,34.99
1750553715304,0.97,-0.13,0.12,34.98
1750553715365,0.98,-0.15,0.14,34.98
1750553715424,0.98,-0.14,0.12,34.98
1750553715484,0.97,-0.14,0.13,34.98
1750553715544,0.98,-0.14,0.12,34.98
1750553715604,0.98,-0.14,0.13,34.99
1750553715664,0.98,-0.13,0.13,34.98
1750553715724,0.96,-0.13,0.13,34.98
1750553715854,0.98,-0.15,0.12,34.99
1750553715914,0.98,-0.13,0.14,34.98
1750553715974,0.98,-0.15,0.12,34.99
1750553716034,0.97,-0.14,0.12,34.99
1750553716094,0.98,-0.13,0.12,34.97
1750553716154,0.97,-0.14,0.13,34.99
1750553716214,0.98,-0.13,0.12,34.98
1750553716274,0.97,-0.14,0.12,34.99
1750553716334,0.98,-0.13,0.12,34.99
1750553716394,0.98,-0.15,0.12,34.97
1750553716454,0.97,-0.13,0.13,34.99
1750553716514,0.98,-0.13,0.13,34.99
1750553716574,0.98,-0.14,0.12,34.99
1750553716714,0.96,-0.13,0.14,34.99
1750553716774,0.97,-0.13,0.12,34.99
1750553716834,0.98,-0.14,0.12,34.99
1750553716894,0.97,-0.14,0.13,34.97
1750553716954,0.98,-0.15,0.13,34.97
1750553717014,0.97,-0.14,0.12,34.98
1750553717074,0.98,-0.13,0.13,34.95
1750553717134,0.98,-0.14,0.13,34.99
1750553717194,0.98,-0.13,0.13,34.98
1750553717254,0.98,-0.13,0.13,34.98
1750553717315,0.98,-0.13,0.11,34.98
1750553717374,0.98,-0.14,0.13,34.99
1750553717434,0.99,-0.13,0.12,34.98
